id;edad;genero;ocupacion;ingreso_mensual;frecuencia_entrenamiento;tiempo_sesion_min;tipo_entrenamiento;objetivo_principal;motivacion;barreras;usa_app_fitness;nivel_tecnologia;disposicion_pago;lugar_preferido
1121;56;F;profesional;1102978;3;54;pilates;salud;mental;tiempo;True;medio;baja;casa
1122;62;M;jubilado;831250;3;34;HIIT;rehabilitacion;salud;lesiones;True;bajo;media;casa
1123;18;F;profesional;2385705;3;22;HIIT;ganar_musculo;estetica;lesiones;True;medio;media;casa
1124;54;F;profesional;2448854;5;29;HIIT;salud;otro;desmotivacion;True;alto;alta;casa
1125;46;M;independiente;1369867;3;52;funcional;bienestar;social;tiempo;True;alto;media;casa
1126;42;M;profesional;1185895;3;36;cardio;salud;salud;tiempo;True;medio;alta;aire_libre
1127;36;M;independiente;1082544;4;76;pesas;ganar_musculo;estetica;desmotivacion;True;medio;media;gimnasio
1128;32;M;profesional;1090460;2;58;pilates;salud;medica;desmotivacion;True;medio;baja;casa
1129;37;F;independiente;2256435;4;85;pesas;ganar_musculo;salud;dinero;True;medio;media;aire_libre
1130;25;M;independiente;2172223;4;68;pesas;ganar_musculo;salud;lesiones;True;medio;alta;gimnasio
1131;18;F;estudiante;502341;2;64;pesas;bienestar;estetica;dinero;False;alto;baja;gimnasio
1132;58;F;profesional;2461060;4;84;pesas;ganar_musculo;estetica;tiempo;True;medio;media;aire_libre
1133;18;M;estudiante;457233;4;50;funcional;ganar_musculo;otro;dinero;False;alto;baja;casa
1134;46;F;profesional;2040353;3;40;cardio;desconocido;salud;tiempo;True;medio;media;gimnasio
1135;60;M;jubilado;558381;2;53;funcional;bienestar;salud;tiempo;True;bajo;media;gimnasio
1136;26;F;profesional;1137014;4;45;pilates;bajar_peso;mental;desmotivacion;True;medio;media;casa
1137;36;F;profesional;1960969;4;53;yoga;ganar_musculo;rendimiento;lesiones;False;medio;media;gimnasio
1138;38;M;profesional;2583653;3;40;cardio;rehabilitacion;medica;dinero;True;medio;baja;gimnasio
1139;45;F;independiente;2152062;5;46;funcional;bajar_peso;estetica;desmotivacion;True;medio;alta;gimnasio
1140;23;M;estudiante;612479;1;24;HIIT;bienestar;mental;dinero;True;alto;media;aire_libre
1141;34;F;profesional;1103078;3;46;funcional;bajar_peso;salud;lesiones;True;alto;media;gimnasio
1142;29;M;profesional;2167594;4;89;pesas;ganar_musculo;estetica;tiempo;True;medio;alta;aire_libre
1143;32;F;independiente;1897914;3;58;pilates;ganar_musculo;estetica;dinero;False;medio;baja;gimnasio
1144;31;M;independiente;2028615;4;27;HIIT;bajar_peso;estetica;tiempo;True;alto;alta;gimnasio
1145;61;F;jubilado;491702;4;54;funcional;bajar_peso;otro;conocimiento;True;medio;baja;gimnasio
1146;41;F;profesional;1668611;4;57;pilates;bienestar;salud;lesiones;True;medio;alta;casa
1147;63;F;jubilado;670674;3;41;cardio;rehabilitacion;medica;lesiones;False;bajo;baja;gimnasio
1148;24;F;estudiante;514197;3;51;funcional;estetica;estetica;dinero;False;medio;media;gimnasio
1149;52;F;profesional;2706580;4;41;cardio;bienestar;salud;lesiones;True;medio;baja;gimnasio
1150;19;F;estudiante;421928;3;73;pesas;bienestar;rendimiento;dinero;False;alto;baja;aire_libre
1151;32;F;profesional;1412739;3;60;funcional;salud;social;lesiones;True;medio;media;gimnasio
1152;46;F;independiente;1688464;3;57;yoga;salud;mental;dinero;True;medio;baja;casa
1153;60;M;jubilado;431865;3;51;pilates;bajar_peso;rendimiento;lesiones;True;bajo;baja;gimnasio
1154;48;F;profesional;1434094;3;48;funcional;salud;medica;tiempo;False;alto;baja;aire_libre
1155;32;F;profesional;1140427;1;58;funcional;salud;social;lesiones;True;medio;media;gimnasio
1156;50;M;profesional;2529198;3;55;funcional;rehabilitacion;salud;conocimiento;True;alto;media;gimnasio
1157;21;M;estudiante;433932;4;64;pesas;bienestar;mental;tiempo;True;medio;baja;gimnasio
1158;39;M;profesional;2324467;4;47;pilates;salud;salud;tiempo;True;medio;baja;casa
1159;41;M;profesional;1341107;4;48;yoga;bajar_peso;salud;tiempo;False;bajo;alta;gimnasio
1160;43;F;profesional;1395970;3;51;yoga;desconocido;estetica;tiempo;False;bajo;alta;gimnasio
1161;45;F;profesional;1104873;3;60;funcional;bienestar;mental;lesiones;True;alto;alta;casa
1162;39;F;profesional;1254655;3;32;cardio;salud;social;desmotivacion;False;alto;baja;casa
1163;49;F;independiente;2039540;2;46;pilates;salud;salud;conocimiento;True;medio;media;gimnasio
1164;62;M;jubilado;495619;1;55;funcional;salud;mental;lesiones;True;alto;baja;gimnasio
1165;31;F;profesional;1027350;5;52;funcional;bienestar;salud;conocimiento;False;bajo;alta;aire_libre
1166;30;F;independiente;1940426;4;43;cardio;bajar_peso;estetica;dinero;True;alto;alta;gimnasio
1167;22;M;estudiante;512471;4;80;pesas;estetica;rendimiento;tiempo;True;alto;media;gimnasio
1168;65;M;independiente;852353;2;42;cardio;bienestar;salud;tiempo;True;medio;media;casa
1169;18;F;profesional;1751843;3;47;yoga;bienestar;social;tiempo;False;medio;alta;casa
1170;64;F;jubilado;438188;3;22;HIIT;rehabilitacion;medica;conocimiento;False;bajo;media;casa
1171;34;F;profesional;2136259;3;58;yoga;bajar_peso;mental;tiempo;True;medio;alta;aire_libre
1172;42;F;profesional;2039316;3;23;HIIT;desconocido;mental;tiempo;True;alto;alta;casa
1173;32;M;profesional;1912507;3;82;pesas;estetica;mental;tiempo;True;medio;baja;aire_libre
1174;23;F;independiente;1417584;;;;bienestar;mental;conocimiento;False;medio;baja;casa
1175;39;F;profesional;2195419;1;58;yoga;bienestar;mental;tiempo;False;medio;baja;casa
1176;40;F;profesional;1823856;5;65;pesas;ganar_musculo;estetica;tiempo;False;bajo;baja;gimnasio
1177;24;M;profesional;1896330;3;78;pesas;estetica;salud;conocimiento;False;alto;alta;gimnasio
1178;31;M;independiente;709654;4;55;pilates;bajar_peso;salud;dinero;True;bajo;media;gimnasio
1179;44;M;profesional;2272847;3;43;cardio;bienestar;mental;lesiones;False;medio;alta;casa
1180;43;M;jubilado;506002;1;46;pilates;salud;mental;lesiones;False;bajo;baja;casa
1181;41;F;profesional;2081138;3;52;yoga;estetica;estetica;tiempo;True;medio;baja;gimnasio
1182;25;F;estudiante;586088;4;39;cardio;bienestar;mental;tiempo;True;alto;media;gimnasio
1183;37;F;profesional;2438635;3;38;cardio;rehabilitacion;medica;tiempo;True;bajo;alta;aire_libre
1184;30;F;profesional;1832707;3;70;pesas;ganar_musculo;estetica;lesiones;True;alto;alta;casa
1185;45;M;independiente;1308816;1;45;yoga;salud;social;tiempo;True;alto;baja;aire_libre
1186;52;M;profesional;2721028;3;53;yoga;rehabilitacion;social;tiempo;True;alto;alta;aire_libre
1187;18;M;estudiante;395546;3;73;pesas;bienestar;social;dinero;True;alto;baja;gimnasio
1188;20;F;estudiante;395993;3;30;HIIT;ganar_musculo;rendimiento;dinero;True;medio;media;casa
1189;62;F;jubilado;500276;5;60;pesas;rehabilitacion;mental;conocimiento;False;bajo;baja;casa
1190;45;F;profesional;2662991;3;71;pesas;ganar_musculo;rendimiento;tiempo;False;medio;alta;gimnasio
1191;25;F;profesional;1596034;2;49;cardio;estetica;social;lesiones;True;alto;alta;gimnasio
1192;40;M;profesional;1873110;2;48;cardio;salud;medica;tiempo;True;medio;alta;casa
1193;43;F;profesional;2017192;5;36;cardio;bajar_peso;estetica;tiempo;True;medio;media;casa
1194;34;M;jubilado;851877;2;66;pesas;bienestar;estetica;lesiones;True;medio;media;gimnasio
1195;21;F;estudiante;433747;4;49;funcional;bajar_peso;salud;tiempo;True;alto;media;casa
1196;26;F;profesional;1067000;3;58;pilates;salud;medica;tiempo;True;medio;alta;gimnasio
1197;18;F;estudiante;415314;4;30;HIIT;bajar_peso;salud;lesiones;True;medio;baja;casa
1198;43;F;independiente;1144722;4;52;funcional;bajar_peso;salud;tiempo;True;alto;baja;aire_libre
1199;18;M;estudiante;494009;2;59;pilates;ganar_musculo;mental;tiempo;True;alto;baja;casa
1200;48;M;profesional;1517387;3;48;yoga;salud;salud;desmotivacion;True;alto;baja;casa
1201;50;M;profesional;1358517;3;44;cardio;salud;medica;desmotivacion;True;medio;media;casa
1202;46;F;profesional;2735175;2;51;funcional;salud;salud;conocimiento;False;alto;baja;casa
1203;37;F;profesional;1429578;3;50;yoga;desconocido;salud;tiempo;True;medio;media;casa
1204;19;M;estudiante;581361;2;53;funcional;rehabilitacion;social;dinero;False;alto;media;gimnasio
1205;27;M;independiente;930070;4;50;cardio;salud;mental;desmotivacion;False;alto;media;casa
1206;35;F;independiente;1063688;4;52;pilates;bajar_peso;rendimiento;tiempo;True;alto;alta;aire_libre
1207;57;F;profesional;1098639;3;34;HIIT;salud;medica;conocimiento;True;alto;media;gimnasio
1208;56;M;profesional;1148976;2;32;cardio;desconocido;mental;dinero;True;medio;media;aire_libre
1209;37;M;jubilado;514383;3;57;pilates;salud;mental;desmotivacion;True;medio;alta;casa
1210;24;F;estudiante;555248;3;32;HIIT;bienestar;rendimiento;dinero;True;alto;baja;casa
1211;61;F;jubilado;480201;3;38;cardio;rehabilitacion;medica;lesiones;True;alto;alta;gimnasio
1212;61;M;jubilado;717015;2;51;funcional;bienestar;mental;conocimiento;False;bajo;media;casa
1213;24;F;estudiante;376995;3;40;cardio;estetica;salud;conocimiento;True;alto;alta;casa
1214;43;M;jubilado;679865;4;80;pesas;bajar_peso;salud;conocimiento;False;bajo;media;gimnasio
1215;46;M;profesional;1977223;4;59;funcional;salud;medica;lesiones;True;alto;alta;aire_libre
1216;25;F;estudiante;428724;4;60;yoga;ganar_musculo;estetica;dinero;True;alto;media;gimnasio
1217;50;M;independiente;1670610;3;53;funcional;salud;salud;dinero;False;bajo;baja;aire_libre
1218;60;M;jubilado;525791;5;42;cardio;desconocido;estetica;desmotivacion;True;medio;alta;gimnasio
1219;29;F;estudiante;449710;3;39;cardio;salud;social;conocimiento;True;alto;baja;aire_libre
1220;31;M;profesional;1778495;1;68;pesas;estetica;mental;tiempo;True;medio;media;gimnasio
1221;46;F;profesional;1759567;4;43;cardio;salud;medica;conocimiento;True;alto;alta;gimnasio
1222;29;F;independiente;1649601;4;77;pesas;ganar_musculo;social;desmotivacion;True;medio;media;gimnasio
1223;43;M;independiente;1047880;3;66;pesas;ganar_musculo;mental;dinero;True;bajo;baja;gimnasio
1224;27;F;independiente;1666062;4;25;HIIT;estetica;estetica;dinero;True;alto;baja;gimnasio
1225;43;F;profesional;1374989;1;59;yoga;bienestar;mental;tiempo;True;alto;alta;casa
1226;24;F;profesional;2468564;1;46;yoga;bienestar;mental;lesiones;True;alto;baja;casa
1227;37;M;profesional;1460252;3;33;cardio;desconocido;salud;tiempo;True;alto;alta;aire_libre
1228;26;F;estudiante;318393;2;83;pesas;estetica;estetica;desmotivacion;True;alto;baja;gimnasio
1229;42;M;profesional;1872513;3;34;HIIT;estetica;estetica;tiempo;False;bajo;media;gimnasio
1230;64;M;jubilado;590626;4;73;pesas;bajar_peso;salud;lesiones;False;bajo;baja;casa
1231;62;F;profesional;2156006;3;50;yoga;salud;mental;tiempo;True;bajo;alta;casa
1232;18;F;estudiante;352311;4;35;cardio;salud;estetica;tiempo;True;alto;baja;casa
1233;41;M;independiente;1911163;4;51;funcional;bienestar;estetica;tiempo;False;bajo;baja;gimnasio
1234;19;M;estudiante;632786;5;64;pesas;ganar_musculo;rendimiento;tiempo;True;alto;baja;aire_libre
1235;47;F;jubilado;612350;3;57;pilates;ganar_musculo;estetica;lesiones;True;alto;baja;casa
1236;52;M;profesional;2594282;3;55;yoga;rehabilitacion;medica;conocimiento;True;alto;media;casa
1237;26;M;profesional;1028420;3;72;pesas;estetica;rendimiento;tiempo;True;medio;baja;gimnasio
1238;30;F;profesional;1580594;3;41;cardio;bajar_peso;rendimiento;lesiones;True;medio;baja;casa
1239;26;M;independiente;1417689;4;48;cardio;bajar_peso;estetica;tiempo;True;alto;media;aire_libre
1240;27;F;independiente;987494;4;34;cardio;desconocido;salud;conocimiento;True;alto;alta;casa
1241;28;M;profesional;1901767;4;75;pesas;bajar_peso;estetica;tiempo;False;bajo;alta;casa
1242;42;F;independiente;1143195;4;47;cardio;bajar_peso;otro;desmotivacion;True;alto;media;aire_libre
1243;28;M;independiente;2023229;3;70;pesas;estetica;estetica;tiempo;False;medio;alta;aire_libre
1244;44;M;profesional;1324566;4;53;funcional;bajar_peso;salud;tiempo;True;alto;media;aire_libre
1245;29;F;profesional;1002496;3;54;yoga;bienestar;salud;conocimiento;False;alto;media;casa
1246;56;F;profesional;1728883;3;52;funcional;salud;medica;tiempo;False;alto;alta;casa
1247;49;M;independiente;1841315;1;51;yoga;bienestar;mental;desmotivacion;True;medio;alta;casa
1248;25;F;profesional;1338715;4;54;funcional;estetica;estetica;tiempo;True;medio;media;gimnasio
1249;44;M;independiente;1502797;3;54;funcional;bienestar;mental;tiempo;False;bajo;media;aire_libre
1250;26;M;profesional;1254410;4;38;cardio;bajar_peso;salud;conocimiento;False;alto;media;aire_libre
1251;39;M;profesional;2207869;4;34;cardio;bajar_peso;salud;tiempo;True;medio;alta;casa
1252;64;M;jubilado;803983;3;48;cardio;desconocido;salud;dinero;False;bajo;alta;aire_libre
1253;24;F;estudiante;471349;4;49;funcional;bienestar;salud;dinero;False;alto;media;gimnasio
1254;25;F;profesional;1638345;4;87;pesas;ganar_musculo;estetica;tiempo;True;alto;alta;casa
1255;23;M;profesional;1825192;4;20;HIIT;bajar_peso;mental;desmotivacion;True;medio;alta;aire_libre
1256;54;M;independiente;1372302;2;56;yoga;salud;medica;tiempo;True;medio;alta;casa
1257;58;M;profesional;2406661;2;48;funcional;salud;medica;tiempo;True;medio;alta;casa
1258;34;F;independiente;2115152;4;55;yoga;estetica;estetica;desmotivacion;False;bajo;baja;aire_libre
1259;39;F;profesional;1160370;2;53;yoga;salud;salud;dinero;True;alto;alta;casa
1260;30;F;profesional;1768842;5;30;HIIT;ganar_musculo;estetica;tiempo;True;bajo;media;gimnasio
1261;48;F;profesional;1453684;2;45;funcional;salud;salud;lesiones;True;medio;alta;gimnasio
1262;32;F;independiente;957647;3;35;HIIT;bienestar;mental;conocimiento;True;medio;media;gimnasio
1263;48;M;profesional;1741294;4;53;pilates;salud;social;conocimiento;True;medio;alta;gimnasio
1264;20;M;independiente;976425;3;45;yoga;bajar_peso;rendimiento;conocimiento;True;alto;baja;gimnasio
1265;65;M;jubilado;861939;4;83;pesas;ganar_musculo;mental;conocimiento;True;medio;alta;casa
1266;65;M;jubilado;832453;5;56;yoga;bajar_peso;rendimiento;tiempo;True;medio;media;casa
1267;62;F;jubilado;729736;3;40;cardio;desconocido;salud;lesiones;True;medio;baja;aire_libre
1268;29;M;profesional;1309189;2;64;pesas;bajar_peso;mental;tiempo;False;bajo;baja;gimnasio
1269;21;M;estudiante;481747;3;32;cardio;bienestar;mental;conocimiento;False;bajo;alta;aire_libre
1270;49;M;independiente;1290279;2;48;yoga;bienestar;mental;tiempo;True;medio;alta;gimnasio
1271;21;M;estudiante;430953;5;72;pesas;ganar_musculo;estetica;dinero;True;alto;baja;gimnasio
1272;31;M;profesional;1409571;3;20;HIIT;bajar_peso;otro;tiempo;True;medio;baja;gimnasio
1273;44;M;profesional;1646660;3;32;cardio;salud;salud;conocimiento;True;medio;baja;casa
1274;32;F;independiente;1080967;3;65;pesas;salud;salud;tiempo;True;medio;media;gimnasio
1275;27;F;profesional;1322145;3;56;pilates;bienestar;mental;desmotivacion;True;alto;baja;casa
1276;20;F;estudiante;515226;4;74;pesas;bajar_peso;mental;dinero;True;alto;baja;gimnasio
1277;37;M;independiente;2197310;3;47;cardio;bienestar;salud;dinero;True;medio;alta;gimnasio
1278;48;M;independiente;863306;4;35;cardio;bajar_peso;rendimiento;tiempo;True;alto;alta;casa
1279;46;F;profesional;2628866;3;57;funcional;salud;salud;tiempo;True;bajo;alta;casa
1280;46;M;profesional;2339326;3;50;funcional;salud;mental;tiempo;True;alto;alta;casa
1281;62;M;jubilado;836159;3;54;funcional;bienestar;mental;tiempo;True;medio;alta;casa
1282;27;F;profesional;1234447;1;47;yoga;bienestar;mental;tiempo;True;medio;alta;casa
1283;28;M;estudiante;554592;3;59;funcional;bajar_peso;rendimiento;dinero;False;medio;baja;aire_libre
1284;44;M;profesional;2570827;3;43;cardio;bienestar;salud;tiempo;True;medio;alta;gimnasio
1285;47;M;profesional;1902409;3;46;funcional;rehabilitacion;medica;dinero;False;bajo;alta;gimnasio
1286;33;M;profesional;1004007;1;49;cardio;salud;mental;tiempo;False;bajo;media;casa
1287;41;F;profesional;2010401;4;42;cardio;salud;estetica;dinero;False;bajo;baja;casa
1288;32;F;independiente;1760442;5;57;pilates;bajar_peso;rendimiento;conocimiento;True;alto;alta;casa
1289;36;F;profesional;1391426;3;52;funcional;salud;salud;tiempo;True;medio;alta;casa
1290;46;M;profesional;2715538;3;41;cardio;rehabilitacion;salud;tiempo;False;alto;alta;casa
1291;43;M;independiente;1321617;2;48;yoga;salud;otro;tiempo;True;alto;media;aire_libre
1292;43;M;profesional;1708198;4;72;pesas;ganar_musculo;salud;conocimiento;True;alto;baja;aire_libre
1293;31;M;independiente;1442186;3;25;HIIT;bienestar;salud;dinero;True;medio;alta;casa
1294;31;M;profesional;1931843;5;79;pesas;bajar_peso;estetica;desmotivacion;False;medio;media;gimnasio
1295;56;M;profesional;1831221;3;41;cardio;rehabilitacion;medica;desmotivacion;True;medio;media;casa
1296;29;F;profesional;2275619;4;55;pilates;bajar_peso;salud;tiempo;True;medio;media;aire_libre
1297;43;F;profesional;2336589;1;88;pesas;bienestar;mental;desmotivacion;True;medio;baja;aire_libre
1298;18;F;estudiante;540480;;28;HIIT;bienestar;mental;tiempo;True;alto;alta;gimnasio
1299;33;M;profesional;1398362;3;35;HIIT;bienestar;estetica;desmotivacion;True;medio;baja;gimnasio
1300;63;F;profesional;1496107;3;41;cardio;rehabilitacion;medica;tiempo;False;alto;baja;casa
1301;34;M;independiente;1446357;3;66;pesas;desconocido;salud;dinero;True;medio;baja;aire_libre
1302;39;F;profesional;2156848;2;46;yoga;rehabilitacion;salud;tiempo;False;medio;media;aire_libre
1303;30;M;profesional;1484287;3;53;funcional;salud;salud;lesiones;True;alto;baja;gimnasio
1304;41;M;profesional;1712547;4;87;pesas;ganar_musculo;estetica;tiempo;False;bajo;media;gimnasio
1305;27;F;independiente;961901;3;45;cardio;bajar_peso;mental;tiempo;True;medio;baja;gimnasio
1306;29;M;profesional;2252603;4;60;funcional;ganar_musculo;salud;tiempo;True;alto;baja;gimnasio
1307;30;F;profesional;2249760;2;45;cardio;bienestar;rendimiento;lesiones;True;alto;media;gimnasio
1308;21;F;estudiante;441924;4;50;funcional;bajar_peso;salud;tiempo;True;alto;baja;casa
1309;24;F;profesional;1655628;3;46;funcional;bienestar;salud;tiempo;True;alto;media;gimnasio
1310;34;F;profesional;1644363;2;54;yoga;bienestar;estetica;tiempo;True;alto;media;aire_libre
1311;30;M;independiente;1897633;2;60;pesas;bienestar;mental;tiempo;True;medio;alta;gimnasio
1312;26;M;estudiante;405402;3;25;HIIT;salud;salud;dinero;True;alto;media;gimnasio
1313;27;F;profesional;1020222;4;43;cardio;bajar_peso;salud;tiempo;True;alto;media;casa
1314;58;F;independiente;1773443;4;72;pesas;ganar_musculo;rendimiento;tiempo;True;alto;media;casa
1315;31;M;profesional;1833597;3;32;HIIT;bienestar;mental;tiempo;True;medio;alta;gimnasio
1316;60;F;jubilado;707147;5;47;cardio;salud;salud;conocimiento;False;bajo;baja;gimnasio
1317;50;F;independiente;2016405;3;54;funcional;salud;salud;tiempo;True;medio;baja;gimnasio
1318;54;M;profesional;2110500;5;49;yoga;salud;salud;desmotivacion;False;alto;media;gimnasio
1319;45;F;profesional;2446764;4;51;yoga;bajar_peso;mental;tiempo;True;medio;baja;casa
1320;26;F;independiente;1917605;4;58;yoga;bajar_peso;salud;tiempo;False;medio;baja;aire_libre
1321;41;M;profesional;1451260;3;32;cardio;salud;mental;dinero;True;medio;media;gimnasio
1322;63;F;profesional;1705816;3;50;yoga;salud;salud;dinero;False;medio;media;gimnasio
1323;40;F;profesional;1986350;4;45;yoga;salud;medica;conocimiento;False;bajo;media;casa
1324;50;F;independiente;816080;4;64;pesas;bienestar;mental;tiempo;True;medio;baja;aire_libre
